Branch ID,Product A (Unit(s) Sold),Product B (Unit(s) Sold),Product C (Unit(s) Sold),Product D (Unit(s) Sold),Product E (Unit(s) Sold),Product F (Unit(s) Sold)
055011,17,6,1,17,17,19
055012,9,1,12,3,17,15
055013,15,10,3,6,8,20
055014,4,3,14,12,20,17
055015,15,8,7,4,17,14
055016,18,14,6,12,9,16
055017,2,9,1,4,13,19
055018,8,8,18,11,17,4
055019,11,4,10,2,18,1
055020,2,3,4,15,2,11
055021,14,5,2,9,12,3
055022,8,11,3,12,9,2
055023,10,8,17,3,8,14
055024,4,7,19,0,12,16
055025,19,20,7,13,10,7
055026,11,19,14,9,16,19
055027,19,6,11,8,3,15
055028,14,4,9,2,2,3
055029,12,8,18,15,10,15
055030,20,15,9,13,11,3
055031,20,7,19,4,12,7
055032,20,17,15,8,5,10
055033,19,12,14,5,20,9
055034,18,16,10,7,15,6
055035,18,13,12,19,2,1
055036,1,18,6,19,12,7
055037,1,9,1,17,18,6
055038,19,13,1,6,6,1
055039,13,1,7,17,16,3
055040,12,7,3,15,17,5
055041,9,6,4,12,9,12
055042,8,17,3,2,15,19
055043,5,10,8,2,13,1
055044,2,11,6,0,12,18
055045,8,4,2,2,3,7
055046,19,10,9,5,5,12
055047,10,9,7,12,9,7
055048,13,16,2,17,3,14
055049,16,19,14,4,6,11
055050,10,13,4,17,6,6
055051,6,1,12,20,10,10
055052,18,4,17,4,3,11
055053,2,13,16,8,5,13
055054,19,5,19,18,17,8
055055,5,14,8,15,2,13
055056,20,14,19,4,19,15
055057,17,9,4,9,11,2
055058,18,20,3,1,10,10
055059,1,7,14,14,17,14
055060,16,16,8,16,17,4
055061,8,14,10,9,15,17
055062,11,1,6,14,10,16
055063,4,5,7,0,15,5
055064,2,14,4,3,16,14
055065,4,12,14,6,19,9
055066,5,6,17,16,0,19
055067,17,14,0,19,11,17
055068,3,4,15,8,19,16
055069,16,3,5,1,8,11
055070,17,17,16,15,1,9
055071,2,3,1,11,12,1
055072,11,9,17,12,4,13
055073,0,9,8,10,13,7
055074,18,18,16,15,10,3
055075,10,6,7,10,14,4
055076,1,17,16,17,5,18
055077,9,13,2,20,15,2
055078,6,13,5,18,7,15
055079,19,17,0,1,9,12
055080,1,4,9,17,11,12
055081,7,6,11,20,5,15
055082,8,4,4,4,1,1
055083,15,12,0,12,12,6
055084,15,13,8,10,10,13
055085,17,18,17,6,16,18
055086,19,3,8,3,20,14
055087,8,7,5,8,5,6
055088,10,15,3,7,3,9
055089,17,5,1,10,1,1
055090,18,0,17,2,3,10
055091,11,13,4,8,13,0
055092,19,15,5,1,2,10
055093,17,9,14,4,8,0
055094,14,13,16,0,1,10
055095,15,4,11,5,13,18
055096,14,9,6,2,2,6
055097,14,6,5,9,4,14
055098,3,9,10,15,1,5
055099,8,11,14,6,12,17
055100,20,7,16,3,4,17
055101,12,11,17,12,1,15
055102,6,13,1,4,2,19
055103,1,3,19,11,10,13
055104,8,7,9,11,13,6
055105,15,1,11,1,10,17
055106,13,4,10,8,13,8
055107,9,9,19,4,0,4
055108,10,5,17,0,12,20
055109,17,15,18,20,15,14
055110,5,13,16,0,3,16
055111,12,9,1,18,17,8
055112,5,19,5,11,10,14
055113,18,14,16,16,4,8
055114,2,0,11,14,10,15
055115,12,2,8,7,13,11
055116,9,17,3,5,9,15
055117,5,14,11,8,19,19
055118,13,11,3,9,13,10
055119,18,6,20,15,18,12
055120,6,6,5,6,9,7
055121,12,14,9,8,3,19
055122,5,14,5,4,19,20
055123,3,5,17,7,12,18
055124,5,15,16,17,15,16
055125,4,5,0,3,7,3
055126,3,9,9,14,7,3
055127,1,2,1,13,4,3
055128,1,5,6,8,14,12
055129,7,18,17,15,13,19
055130,14,16,17,2,17,1
055131,3,13,18,18,19,7
055132,4,11,9,15,9,17
055133,1,4,8,19,5,4
055134,16,9,11,8,13,10
055135,10,4,19,6,6,0
055136,19,4,6,13,9,16
055137,14,4,17,2,0,16
055138,19,15,16,18,10,0
055139,8,5,12,19,7,6
055140,19,15,7,10,4,3
055141,6,5,15,10,16,19
055142,13,4,7,13,5,1
055143,14,8,12,8,1,14
055144,1,19,3,18,12,1
055145,12,8,3,13,6,1
055146,11,1,5,16,19,12
055147,7,4,5,6,16,14
055148,5,18,2,15,14,18
055149,1,1,7,2,12,18
055150,5,6,11,13,10,1
055151,0,13,4,4,10,14
055152,2,2,12,2,13,15
055153,15,12,17,5,16,2
055154,11,18,15,8,17,17
055155,7,3,2,18,7,19
055156,7,2,6,9,16,16
055157,3,13,1,13,4,11
055158,6,11,17,2,8,15
055159,7,7,2,0,3,14
055160,17,1,0,13,19,9
055161,13,13,13,11,14,7
055162,2,12,9,2,9,7
055163,18,18,0,8,12,11
055164,10,7,2,4,11,6
055165,11,10,19,6,19,2
055166,6,6,7,5,1,3
055167,16,16,15,12,16,6
055168,10,17,18,5,14,11
055169,9,11,19,16,4,9
055170,9,7,6,16,2,10
055171,14,17,17,20,10,12
055172,6,2,3,11,17,16
055173,8,18,10,16,0,14
055174,8,2,6,9,13,12
055175,8,2,17,9,17,9
055176,5,8,10,14,2,17
055177,0,13,7,9,12,16
055178,0,19,17,8,20,12
055179,11,1,18,3,17,9
055180,14,14,9,12,20,14
055181,4,5,5,20,16,12
055182,17,10,8,6,9,15
055183,12,4,5,14,10,5
055184,9,4,9,5,18,12
055185,18,17,11,3,19,8
055186,17,3,2,1,3,10
055187,13,16,1,18,4,5
055188,3,6,15,9,14,19
055189,16,10,9,2,6,7
055190,3,10,17,6,17,17
055191,14,18,12,13,17,10
055192,10,15,12,4,18,7
055193,9,7,18,14,5,0
055194,3,9,15,11,15,2
055195,1,7,7,3,1,9
055196,3,9,11,20,7,4
055197,8,19,18,14,17,6
055198,0,5,10,11,7,11
055199,14,6,0,7,6,15
055200,4,17,16,2,18,11
055201,18,20,18,4,18,6
055202,3,17,7,5,14,5
055203,5,0,13,4,15,2
055204,20,19,19,16,5,13
055205,14,5,4,4,18,19
055206,2,16,13,16,6,13
055207,1,15,16,16,11,16
055208,15,5,13,2,18,5
055209,9,9,6,0,6,15
055210,18,18,13,3,20,12
055211,8,9,16,6,4,7
055212,16,0,11,10,2,15
055213,3,16,3,2,0,20
055214,10,5,11,16,6,8
055215,14,3,10,8,19,10
055216,19,4,2,11,1,2
055217,3,8,14,15,19,1
055218,19,3,2,11,13,10
055219,11,2,17,7,8,3
055220,0,6,0,11,19,12
055221,4,13,3,5,15,18
055222,2,14,5,12,1,14
055223,9,16,16,9,12,0
055224,14,12,6,15,8,9
055225,11,4,20,14,6,10
055226,14,2,14,12,5,6
055227,16,1,9,20,19,0
055228,8,5,19,16,10,19
055229,16,2,17,7,4,11
055230,20,5,8,1,11,4
055231,8,14,6,17,0,4
055232,8,9,8,3,6,4
055233,14,0,18,6,5,17
055234,3,18,18,3,13,2
055235,12,4,8,1,7,3
055236,15,12,9,1,12,9
055237,1,5,3,20,9,15
055238,12,10,5,0,2,9
055239,15,20,3,19,13,2
055240,14,19,11,12,9,16
055241,20,6,13,9,4,13
055242,11,1,2,5,3,17
055243,8,7,15,20,12,9
055244,13,4,4,18,11,17
055245,11,3,4,18,9,3
055246,12,6,18,14,11,13
055247,6,19,4,1,11,5
055248,8,20,19,14,19,4
055249,18,10,4,1,2,3
055250,9,6,6,15,8,14
055251,14,18,13,15,3,11
055252,6,3,17,13,3,9
055253,19,11,15,5,18,13
055254,6,2,12,1,6,15
055255,17,15,1,2,4,18
055256,16,0,13,16,10,5
055257,13,7,9,19,6,4
055258,7,8,3,9,7,4
055259,18,7,7,11,1,10
055260,8,4,15,19,6,11
055261,14,17,5,4,11,15
055262,10,11,2,13,6,17
055263,10,11,16,18,9,9
055264,17,14,4,16,20,3
055265,6,10,17,13,7,7
055266,2,12,2,17,20,17
055267,10,1,11,1,17,14
055268,5,8,7,18,5,15
055269,12,14,20,18,10,3
055270,15,15,18,12,4,9
055271,17,18,19,17,3,11
055272,11,0,7,9,18,6
055273,19,17,14,6,8,18
055274,11,19,15,7,17,4
055275,7,2,5,2,1,13
055276,3,10,19,12,1,14
055277,17,20,5,10,1,11
055278,20,5,18,7,8,8
055279,17,5,14,5,5,10
055280,16,16,1,18,4,2
055281,5,8,5,11,14,2
055282,12,14,12,2,16,12
055283,14,1,5,19,2,3
055284,19,2,10,15,10,16
055285,19,7,7,7,5,15
055286,9,0,3,1,1,13
055287,7,1,14,13,8,17
055288,0,17,11,11,1,10
055289,6,19,0,4,6,6
055290,5,1,6,4,2,9
055291,12,4,8,9,7,15
055292,1,1,14,10,4,5
055293,14,0,4,2,5,11
055294,15,4,17,15,18,8
055295,12,10,18,9,12,2
055296,2,13,14,1,12,8
055297,18,15,5,12,17,16
055298,3,13,9,17,6,11
055299,7,11,15,15,8,7
055300,3,0,3,19,2,10
055301,11,7,0,4,12,14
055302,19,8,6,4,14,1
055303,18,6,6,10,3,13
055304,4,9,15,8,13,5
055305,16,4,4,8,8,10
055306,10,9,6,6,2,13
055307,18,8,16,4,6,1
055308,14,13,7,8,18,9
055309,20,5,10,19,10,13
055310,7,7,13,17,10,9
055311,12,6,13,12,0,13
055312,2,8,1,3,7,19
055313,9,13,15,0,17,14
055314,10,10,13,15,18,13
055315,19,15,9,12,16,3
055316,5,13,12,6,12,13
055317,4,15,17,4,5,5
055318,0,7,1,3,7,10
055319,13,9,5,5,17,13
055320,5,5,3,16,6,12
055321,1,12,5,20,1,10
055322,2,19,1,8,2,9
055323,3,10,11,8,5,7
055324,17,1,2,1,5,3
055325,14,3,18,10,3,14
055326,16,10,16,5,3,13
055327,3,1,14,17,8,3
055328,16,6,7,19,19,10
055329,0,2,20,1,0,18
055330,16,17,10,9,3,11
055331,6,19,7,4,4,7
055332,3,18,6,9,10,19
055333,5,12,3,15,4,12
055334,3,11,11,17,1,19
055335,10,15,0,11,19,4
055336,19,13,11,4,18,1
055337,3,0,3,13,19,14
055338,7,8,13,6,5,5
055339,4,18,19,1,11,1
055340,10,2,4,12,10,6
055341,3,12,1,15,4,4
055342,14,8,3,2,5,11
055343,11,15,9,12,8,18
055344,19,5,9,2,5,3
055345,7,16,8,1,18,4
055346,10,1,18,3,4,18
055347,3,13,9,2,5,12
055348,4,18,4,3,0,3
055349,7,13,0,13,15,16
055350,3,8,11,20,3,3
055351,8,12,14,16,5,12
055352,3,6,9,12,18,7
055353,0,19,0,9,10,5
055354,15,17,8,5,12,13
055355,4,9,0,17,10,2
055356,11,4,20,18,16,4
055357,3,15,8,4,10,3
055358,10,7,12,20,8,8
055359,1,3,10,9,11,14
055360,6,20,12,16,10,18
055361,16,18,6,2,6,12
055362,0,12,9,20,19,19
055363,8,19,5,8,8,0
055364,17,10,2,12,1,12
055365,6,2,2,6,4,9
055366,11,13,10,12,3,19
055367,3,19,12,8,11,4
055368,14,15,18,2,6,18
055369,20,10,19,1,20,18
055370,11,1,18,2,13,19
055371,12,13,11,0,20,3
055372,10,4,15,16,5,19
055373,9,5,5,4,4,2
055374,5,11,9,6,5,19
055375,3,4,15,5,15,8
055376,9,9,8,12,6,5
055377,17,10,14,4,1,8
055378,16,19,14,7,1,2
055379,2,0,10,4,17,3
055380,10,2,5,12,11,8
055381,5,8,6,17,14,10
055382,6,4,16,19,6,4
055383,6,9,14,14,4,16
055384,18,19,7,17,18,7
055385,13,9,12,13,19,6
055386,8,20,12,12,1,16
055387,18,10,3,6,12,14
055388,8,7,13,5,18,19
055389,6,15,15,0,7,5
055390,9,18,7,15,18,16
055391,0,7,6,6,7,12
055392,5,4,19,15,10,14
055393,8,9,4,7,7,13
055394,3,2,17,12,1,8
055395,10,2,8,18,19,18
055396,20,11,10,14,2,11
055397,3,15,19,1,20,18
055398,14,16,2,15,3,17
055399,19,14,13,15,19,6
055400,17,3,11,9,14,9
055401,19,16,13,7,14,5
055402,9,18,0,17,11,19
055403,8,16,15,12,16,13
055404,4,16,11,17,8,15
055405,9,19,1,4,16,12
055406,17,18,12,12,8,5
055407,16,2,1,16,16,3
055408,13,5,18,3,13,17
055409,6,1,6,17,13,4
055410,9,5,4,11,1,18
055411,10,6,17,18,7,14
055412,17,6,1,8,13,7
055413,13,14,1,7,3,3
055414,9,14,1,6,19,5
055415,16,10,17,4,16,17
055416,1,8,1,3,20,17
055417,2,12,15,12,14,2
055418,17,15,2,1,3,3
055419,9,8,11,12,11,9
055420,11,17,11,3,1,12
055421,19,19,9,5,19,19
055422,10,12,11,8,18,8
055423,3,12,19,19,3,0
055424,3,13,5,6,9,13
055425,18,2,4,2,0,11
055426,13,1,20,9,14,6
055427,13,9,6,3,19,4
055428,11,8,9,4,12,13
055429,4,10,7,0,3,13
055430,12,17,2,7,5,6
055431,19,1,16,13,10,16
055432,9,2,5,11,10,19
055433,5,16,4,9,6,5
055434,0,14,18,3,16,11
055435,5,13,9,14,16,4
055436,17,18,19,5,9,15
055437,19,15,2,4,10,16
055438,13,8,10,15,12,2
055439,6,10,17,16,16,9
055440,8,18,7,4,6,4
055441,17,9,20,12,1,13
055442,2,4,14,12,13,3
055443,2,13,16,1,17,19
055444,5,0,16,16,12,9
055445,8,2,10,3,7,14
055446,15,8,14,0,3,17
055447,0,12,14,5,13,8
055448,10,13,3,6,3,6
055449,1,11,15,4,13,20
055450,0,7,18,18,2,7
055451,2,0,15,1,18,11
055452,8,9,3,19,8,13
055453,17,10,14,3,19,0
055454,12,5,19,5,4,2
055455,19,15,13,2,9,20
055456,16,14,13,3,9,11
055457,11,15,16,12,18,4
055458,5,14,6,14,6,17
055459,14,20,15,10,4,3
055460,17,4,8,13,5,5
055461,6,1,12,12,9,19
055462,12,16,5,11,15,13
055463,14,12,11,14,17,14
055464,9,4,20,18,4,8
055465,19,9,8,8,8,9
055466,11,13,0,14,12,2
055467,10,5,6,18,13,19
055468,2,5,5,17,13,7
055469,8,9,10,20,5,4
055470,2,15,0,4,2,9
055471,5,13,4,13,4,5
055472,7,9,8,10,2,17
055473,13,15,20,2,0,8
055474,8,3,10,9,5,2
055475,3,5,17,5,0,10
055476,1,18,10,18,5,4
055477,9,16,13,12,2,17
055478,5,12,13,13,8,0
055479,15,2,10,3,0,15
055480,2,17,12,1,11,10
055481,13,5,14,10,20,12
055482,2,14,18,0,13,9
055483,17,7,2,15,12,4
055484,3,12,10,2,6,14
055485,5,1,10,10,2,12
055486,14,4,5,3,13,3
055487,18,10,15,16,12,18
055488,3,11,4,1,3,9
055489,12,6,11,9,0,11
055490,8,6,6,6,19,11
055491,7,1,14,12,15,11
055492,2,7,11,19,6,10
055493,17,14,18,10,7,8
055494,9,1,15,19,3,5
055495,19,1,0,17,6,2
055496,11,12,4,16,9,3
055497,8,7,8,18,2,14
055498,6,14,15,16,14,19
055499,15,1,15,14,9,11
055500,5,2,10,9,10,3
055501,16,3,19,8,13,7
055502,2,1,9,3,19,5
055503,6,7,18,3,14,8
055504,3,17,12,12,3,1
055505,11,1,8,9,7,17
055506,7,12,17,19,6,6
055507,6,0,10,7,10,11
055508,19,9,13,18,15,15
055509,1,14,3,13,13,16
055510,3,2,10,8,1,9
055511,11,15,2,20,0,16
055512,15,16,3,4,4,13
055513,12,12,0,17,4,2
055514,8,16,7,13,17,11
055515,5,2,14,1,12,15
055516,16,15,17,5,14,8
055517,18,7,10,1,12,8
055518,18,7,10,3,10,13
055519,7,17,5,14,18,2
055520,9,13,13,13,6,11
055521,3,17,15,2,11,6
055522,12,2,8,7,15,17
055523,8,5,18,5,5,4
055524,5,9,5,17,19,1
055525,10,12,12,12,9,8
055526,12,8,7,13,15,12
055527,11,11,4,13,17,1
055528,14,10,11,1,3,11
055529,2,16,14,16,10,5
055530,8,19,16,1,15,12
055531,4,10,13,1,14,16
055532,19,13,11,17,18,5
055533,12,7,2,17,7,4
055534,16,0,11,9,12,1
055535,6,10,14,1,17,20
055536,8,14,15,20,18,7
055537,11,14,4,7,6,7
055538,13,17,12,9,5,12
055539,6,2,12,14,9,19
055540,13,3,9,2,6,19
055541,3,3,4,11,0,5
055542,10,4,20,5,19,12
055543,15,14,12,13,7,9
055544,7,13,1,17,17,14
055545,11,10,0,8,1,11
055546,2,4,15,15,18,12
055547,1,1,10,19,10,1
055548,4,11,3,1,4,11
055549,15,14,7,3,2,4
055550,15,12,4,18,9,12
055551,9,4,15,9,15,16
055552,17,9,0,11,4,0
055553,15,8,16,10,13,1
055554,7,4,4,4,1,7
055555,10,14,0,9,10,1
055556,1,5,8,11,7,18
055557,3,16,6,8,11,13
055558,7,5,18,1,15,17
055559,19,13,1,11,13,11
055560,13,13,9,1,5,7
055561,13,9,2,18,18,11
055562,17,17,3,15,20,3
055563,12,16,14,16,9,10
055564,13,19,12,13,18,8
055565,4,4,0,5,11,2
055566,3,5,7,15,4,13
055567,10,12,18,0,2,7
055568,15,12,16,5,10,6
055569,16,11,18,5,4,1
055570,20,12,2,1,0,5
055571,18,1,18,14,5,13
055572,15,5,17,12,4,5
055573,14,5,15,8,17,7
055574,9,2,3,18,3,12
055575,11,13,9,20,19,10
055576,13,7,3,17,3,2
055577,1,2,6,15,7,5
055578,5,13,19,11,5,10
055579,16,11,17,14,9,16
055580,13,5,18,5,15,7
055581,13,20,2,9,14,10
055582,19,14,4,9,12,12
055583,10,10,1,5,12,13
055584,5,12,18,4,16,20
055585,13,7,13,4,18,9
055586,14,13,7,17,3,9
055587,5,3,15,2,3,10
055588,0,18,7,19,10,20
055589,15,2,13,18,12,8
055590,7,19,6,6,7,3
055591,3,14,2,18,15,6
055592,9,7,16,4,5,6
055593,1,16,13,12,5,6
055594,3,12,17,11,16,18
055595,4,14,10,6,9,11
055596,13,11,9,3,9,7
055597,4,6,15,5,12,13
055598,2,3,4,20,15,7
055599,6,4,9,6,2,7
055600,12,11,3,20,12,18
055601,10,5,2,9,10,13
055602,7,5,15,7,4,6
055603,8,10,16,7,15,0
055604,11,3,19,20,10,17
055605,17,9,7,20,12,3
055606,13,19,4,8,10,19
055607,17,7,13,11,6,8
055608,4,2,17,6,1,14
055609,10,8,13,19,14,15
055610,15,13,15,3,0,12
055611,16,8,14,14,12,7
055612,2,15,12,6,12,14
055613,8,5,9,18,3,6
055614,14,8,15,3,4,19
055615,20,7,7,20,8,9
055616,13,1,8,9,18,2
055617,8,9,4,10,16,4
055618,2,11,18,15,9,11
055619,1,11,5,17,3,8
055620,6,4,13,13,12,9
055621,6,10,3,2,12,12
055622,10,15,8,18,16,16
055623,5,9,14,14,1,3
055624,9,4,14,16,14,14
055625,15,1,2,15,8,2
055626,16,11,5,13,13,2
055627,3,18,16,0,5,15
055628,18,8,1,16,1,19
055629,12,16,17,13,7,5
055630,0,11,1,17,10,7
055631,14,14,14,13,1,18
055632,10,3,7,4,1,14
055633,18,17,6,6,10,20
055634,12,15,4,8,3,17
055635,10,10,20,18,12,5
055636,11,7,10,4,10,1
055637,13,10,8,7,3,11
055638,9,9,8,2,11,19
055639,18,3,16,0,17,18
055640,16,7,20,8,11,12
055641,19,9,9,17,17,16
055642,3,13,14,12,9,14
055643,18,9,1,19,7,13
055644,14,12,11,6,9,3
055645,6,1,1,18,16,1
055646,9,17,9,0,3,19
055647,12,9,12,12,7,12
055648,1,5,6,0,6,6
055649,15,11,12,9,19,19
055650,1,16,19,7,5,16
055651,11,15,14,2,9,10
055652,15,14,8,17,9,0
055653,19,5,8,13,18,3
055654,19,14,19,19,6,18
055655,18,9,1,16,12,5
055656,17,14,2,1,10,14
055657,3,13,4,5,12,16
055658,1,7,14,9,19,18
055659,9,6,14,11,1,12
055660,16,8,7,2,10,19
055661,8,12,13,11,1,9
055662,6,11,20,13,7,3
055663,19,9,2,2,13,9
055664,1,2,13,18,4,5
055665,12,6,17,14,1,6
055666,19,3,6,2,11,5
055667,7,15,6,17,10,7
055668,8,13,5,4,11,1
055669,12,7,20,4,3,16
055670,17,18,16,17,6,19
055671,3,4,12,2,17,12
055672,16,1,16,0,18,19
055673,12,14,7,0,16,17
055674,17,2,3,10,1,4
055675,5,5,5,15,16,13
055676,20,2,15,12,3,4
055677,4,14,2,12,5,5
055678,4,19,15,20,11,10
055679,20,0,7,5,9,7
055680,9,15,19,13,4,19
055681,6,16,8,17,2,6
055682,3,6,17,18,0,7
055683,8,20,2,14,10,6
055684,17,3,10,16,8,18
055685,18,15,14,12,9,9
055686,4,9,4,15,1,12
055687,10,14,11,14,15,18
055688,11,4,11,3,11,7
055689,7,6,4,4,6,14
055690,18,18,16,8,10,7
055691,2,6,3,11,11,5
055692,18,15,3,5,10,5
055693,3,8,9,20,15,8
055694,5,13,4,14,3,2
055695,15,14,4,3,7,6
055696,15,17,11,11,5,13
055697,6,17,19,8,14,8
055698,10,10,11,13,16,17
055699,17,4,4,14,4,9
055700,19,19,4,16,10,12
055701,9,13,7,17,9,14
055702,13,12,12,3,14,8
055703,12,19,15,3,15,16
055704,15,18,8,6,8,17
055705,19,17,5,5,7,19
055706,18,11,1,2,12,16
055707,19,10,18,4,8,17
055708,6,15,20,10,2,10
055709,3,12,15,4,19,8
055710,17,9,15,19,18,4
055711,4,3,17,3,19,19
055712,17,15,4,7,3,5
055713,14,12,18,11,18,14
055714,17,5,9,1,19,1
055715,15,8,19,13,1,6
055716,13,5,8,9,17,6
055717,7,7,4,10,20,7
055718,1,12,2,18,6,19
055719,19,18,4,12,13,6
055720,17,5,6,12,6,15
055721,5,16,12,10,12,4
055722,19,6,7,11,1,18
055723,11,8,7,15,10,16
055724,19,18,17,15,17,13
055725,15,1,17,13,8,15
055726,6,19,16,16,20,9
055727,11,8,12,4,10,2
055728,19,14,16,5,11,2
055729,1,0,10,8,1,13
055730,18,8,5,8,6,7
055731,2,15,1,12,3,10
055732,3,8,9,11,6,2
055733,14,6,6,8,6,12
055734,6,18,18,15,19,8
055735,5,5,11,7,7,10
055736,13,7,19,15,18,17
055737,8,9,9,9,19,13
055738,10,2,11,10,8,4
055739,15,17,7,11,20,11
055740,10,11,3,13,11,0
055741,18,1,11,20,17,8
055742,16,9,12,20,8,2
055743,14,19,4,9,19,10
055744,4,19,2,4,14,3
055745,19,14,19,10,3,11
055746,1,6,15,14,9,5
055747,12,10,19,16,8,1
055748,10,11,13,16,11,1
055749,12,18,5,14,12,20
055750,4,1,7,2,18,6
055751,4,10,1,18,20,9
055752,16,8,6,9,2,7
055753,10,12,1,13,8,12
055754,1,19,16,13,6,18
055755,4,14,11,1,7,19
055756,1,16,18,15,5,1
055757,12,17,5,20,18,16
055758,8,10,5,1,8,19
055759,19,16,16,1,15,6
055760,0,16,4,10,15,18
055761,4,3,6,5,12,14
055762,12,17,13,2,6,2
055763,6,7,17,7,16,8
055764,20,13,6,6,18,10
055765,5,11,16,8,14,17
055766,3,7,0,17,18,9
055767,0,18,9,16,2,4
055768,12,4,11,2,17,16
055769,1,3,13,7,19,13
055770,1,16,3,18,3,14
055771,1,5,10,7,4,19
055772,15,9,14,18,11,20
055773,6,20,13,19,9,19
055774,1,8,9,14,10,6
055775,16,2,4,19,20,18
055776,10,15,12,11,3,2
055777,19,4,12,20,9,1
055778,15,1,14,16,14,20
055779,2,5,1,12,13,0
055780,1,8,6,10,4,6
055781,0,17,15,11,2,19
055782,1,18,6,3,7,2
055783,11,14,1,10,16,17
055784,2,5,14,10,14,2
055785,3,7,4,17,5,7
055786,0,10,12,17,11,11
055787,17,4,3,15,17,1
055788,19,6,3,9,12,13
055789,7,18,16,3,3,2
055790,17,13,15,2,13,14
055791,9,5,1,9,8,12
055792,3,10,14,19,12,10
055793,10,5,15,19,17,5
055794,14,14,6,11,9,17
055795,2,12,20,12,12,18
055796,1,7,17,7,8,16
055797,6,1,2,11,9,4
055798,10,12,2,9,6,9
055799,13,17,7,2,3,12
055800,17,3,13,12,18,0
055801,14,4,16,3,15,9
055802,6,16,5,14,12,19
055803,13,5,12,1,3,18
055804,1,19,2,7,6,6
055805,12,14,10,4,8,12
055806,16,7,12,2,16,17
055807,1,14,18,14,10,13
055808,11,18,5,19,18,4
055809,15,16,10,1,15,1
055810,4,7,12,13,6,8
055811,18,0,5,15,7,3
055812,11,10,4,11,13,8
055813,17,10,16,19,2,7
055814,12,1,16,8,19,2
055815,17,17,14,9,18,9
055816,18,15,8,6,19,17
055817,8,8,10,9,15,4
055818,10,5,9,11,20,7
055819,11,5,15,0,8,9
055820,18,11,14,18,18,6
055821,15,10,4,11,1,8
055822,12,11,9,4,12,6
055823,17,7,19,9,5,6
055824,20,7,13,7,2,4
055825,1,19,12,3,18,7
055826,17,2,10,1,18,16
055827,7,19,14,15,12,14
055828,8,11,19,19,17,15
055829,13,6,20,17,7,0
055830,17,14,3,2,0,3
055831,4,1,10,15,20,7
055832,5,14,6,5,9,15
055833,19,4,12,11,0,5
055834,20,7,15,6,15,5
055835,11,9,3,4,12,12
055836,4,18,1,4,8,11
055837,4,15,4,19,20,14
055838,14,5,18,11,6,6
055839,7,20,10,20,18,6
055840,14,16,1,1,20,0
055841,13,15,1,17,19,2
055842,5,8,20,11,11,19
055843,9,10,17,17,17,6
055844,8,4,13,3,5,18
055845,19,7,15,8,9,16
055846,4,13,11,6,6,20
055847,9,15,16,4,10,7
055848,4,11,2,1,5,7
055849,17,3,5,5,3,1
055850,18,19,14,13,20,12
055851,16,8,5,2,1,16
055852,4,13,17,10,3,12
055853,6,3,9,1,15,19
055854,2,12,17,10,17,9
055855,13,13,17,9,6,1
055856,6,4,1,19,5,11
055857,15,7,17,1,10,18
055858,7,19,7,1,5,15
055859,4,1,20,10,16,15
055860,10,12,7,19,15,9
055861,18,19,9,15,18,4
055862,8,18,17,11,15,17
055863,15,16,11,15,2,7
055864,10,4,2,2,2,18
055865,15,5,14,4,19,14
055866,20,15,19,20,2,9
055867,7,0,11,13,11,19
055868,14,2,17,13,6,2
055869,11,2,17,7,7,1
055870,13,13,10,2,13,18
055871,11,19,17,10,9,5
055872,19,8,15,5,4,11
055873,18,3,4,17,13,20
055874,5,19,7,13,2,5
055875,6,15,15,6,20,4
055876,18,8,10,7,11,16
055877,16,14,3,16,5,17
055878,16,1,5,17,8,19
055879,18,8,6,10,8,1
055880,3,14,2,1,14,2
055881,5,13,16,3,6,3
055882,19,11,18,0,7,16
055883,17,19,7,14,14,1
055884,11,19,1,17,9,8
055885,8,2,3,9,3,16
055886,8,9,17,7,12,6
055887,13,3,18,12,9,16
055888,8,8,19,11,12,6
055889,4,12,6,14,3,6
055890,18,7,14,10,15,4
055891,18,9,16,4,1,8
055892,14,18,9,2,17,14
055893,4,15,20,2,15,15
055894,2,17,13,7,2,16
055895,5,7,15,14,17,14
055896,9,9,3,5,7,4
055897,7,4,8,19,13,9
055898,3,6,18,9,16,0
055899,13,2,3,14,2,9
055900,2,14,4,9,8,6
055901,19,18,7,0,0,0
055902,5,0,19,1,6,20
055903,20,7,13,3,1,19
055904,13,5,6,18,2,4
055905,17,5,19,17,14,13
055906,7,10,7,17,19,17
055907,3,3,16,8,7,9
055908,6,10,15,13,1,4
055909,13,6,15,5,18,20
055910,12,15,6,5,8,6
055911,18,13,5,18,10,16
055912,2,17,16,4,15,3
055913,8,15,4,7,12,2
055914,13,9,12,0,10,1
055915,11,6,5,1,18,17
055916,12,6,15,11,12,4
055917,13,17,18,15,7,14
055918,3,13,7,2,3,8
055919,5,8,15,15,2,13
055920,18,2,14,14,5,3
055921,11,2,4,5,19,11
055922,16,2,10,12,15,6
055923,13,4,3,16,16,9
055924,4,11,18,1,16,4
055925,10,15,15,0,1,9
055926,18,9,17,18,17,13
055927,13,6,14,2,15,12
055928,5,3,13,12,8,13
055929,12,4,7,3,4,19
055930,5,10,14,9,11,19
055931,15,15,3,19,14,11
055932,13,3,3,7,2,8
055933,15,10,1,13,2,16
055934,11,5,4,15,3,7
055935,0,20,8,15,5,0
055936,11,11,9,13,12,0
055937,0,2,1,13,6,12
